Flow ID,Source IP,Source Port,Destination IP,Destination Port,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.107-10.0.0.22-38735-80-6,192.168.1.107,38735,10.0.0.22,80,2026-09-09 10:10:10,18736420.765858445,-22.236747262171953,-1052.0684860686827,1025.5525597055698,-122976.97677759457,196.33831669881857,61.6710829965521,117.51846267819691,2.357542104481297,1321.324441386088,29.777331960772642,160.6847866021713,1273.1007243343724,-19332249.52263744,-89376.1377152064,38897.52748020971,-626006.0868020039,9479401.649050172,-8758823.52654164,-4768045.842436912,7585669.80064997,1761243.5830109431,7421575.812913467,-4354894.366537841,2585609.137554354,1865394.7428368933,-1423709.2696675686,6118380.083708658,-866104.333526874,0.03886501814124544,-0.23195375425016684,0.007849722222242702,-0.00912118568348193,-86455.81202503464,54487.783860284544,-55614.817300963885,-42897.09488323909,-3.1061293858334977,-141.25632226646064,191.50410592124945,442.1797551491528,737708.121556098,0.023150766699956256,0.02693775580407098,-0.009747687731196867,0.21891131676248204,0.1849827133540703,0.08440204781311733,0.002642843696437756,-0.011597239252282478,0.7925540791353081,136.95183008284843,-1.07424512868851,388.78681444807444,69040.18795198198,0.3193968619601742,-0.31200738775729636,-0.16965616205217598,0.21000209281230256,0.35105538623213184,-0.20777277094839977,-11.922310253724008,-1912.0384299860327,-360.74442878973696,714233.5328916465,-14585.077810596087,1754.1710020202047,214.69143965270683,30174.561202437784,-147732.97230900085,-547948.0786597814,863132.6685248687,63977.061366713766,18921150.17959488,-2131395.4650108013,12918364.31036299,6744482.104133038,DoS Hulk
192.168.1.37-10.0.0.16-7554-80-6,192.168.1.37,7554,10.0.0.16,80,2026-09-09 10:11:17,19447775.171436153,-14.710282043891185,-899.1186177212055,-3566.3490757508953,-2901117.9131530127,101.29075223043773,65.1629840156162,112.1238430627943,39.893213695864574,1346.7751862133332,27.034765155450042,125.1599348971346,2160.5184293161096,-19621753.202083323,-86143.25624884787,-143770.5519285486,-722624.4770296928,9896046.412933113,-804063.1170764243,-5945772.413198402,7748130.33559606,1331500.5490330323,7518762.389628934,-3719172.765942937,3887464.1428594366,2317874.88108778,-1507640.712143071,5076978.371461558,-509781.9911978175,0.023030340360710264,-0.2781069717195865,0.008514222798390841,0.0003848418194693651,-60690.35312325133,55271.161185818026,-32342.666165960225,14144.115526591788,-3.1764861448047945,-72.97632355881444,202.116701491938,524.926363815521,3285402.9312582496,-0.2092040129029008,0.029662610239047003,-0.010414096000686794,-0.5414681186087995,0.1703545280927758,0.07163501946718819,-0.01352424307369182,-0.009641295544988878,0.8155553131579563,163.04604632007658,-10.31539574516703,384.20219569650294,68008.00658916385,0.3917153200934448,-0.3373217466937601,-0.22705705534247966,0.12804937058578617,0.324994575823701,-0.15818606769661406,-25.37744900390129,-1841.0783061188256,-390.09056792728904,501749.51722397475,-6516.42369138265,2077.8881028758274,183.15779415624635,27870.911951269936,-121897.09232639402,-537029.3515010726,828579.7452384084,19570.722031825055,18127859.68423832,7834860.0586923985,15673272.50626003,6554411.896459804,DDoS
192.168.1.195-10.0.0.23-12140-80-6,192.168.1.195,12140,10.0.0.23,80,2026-09-09 10:12:24,1238049.6267999571,5.962581019955721,4.984223190534898,549.1505942965947,1107.4656452200677,65.35554494972493,60.851106343124826,348.56448154813745,168.76229066187375,458.33313858709795,61.93412461656801,27.941964721878307,90.34813815665038,23391.15255429992,380.91254944313727,156960.9507532644,7355059.820787224,109185461.78312416,836.6957612246114,47637945.946973994,12983079.180629425,16911812.06114856,74059974.19956806,195.62842179096612,102110694.88346133,5671614.261297591,5620626.708566128,52857613.52140645,1030.5090260050831,0.0,0.0,0.0,0.0,82.64243128755182,181.73871692012762,1728.923638162166,991.6348629660876,92.28989442995588,346.1549674869249,431.4095872499647,398.13059856515866,68053.78432895117,0.0,1.014885747145338,0.0,0.0,1.0113735903975203,0.0,0.0,0.0,2.9858965323108646,515.3535956169859,474.0918801955139,53.88581056674381,193.18839362614037,0.0,0.0,0.0,0.0,0.0,0.0,16.16587068742174,1732.2193180950158,20.88932020355144,5851.279129584733,65489.63782869389,29577.220975389027,9.01129618484175,19.699179312537424,21438.93095184502,22542.327525056837,709286.9983311449,234344.2122711699,28591311.270902466,2193402.875915759,938642.6552982746,8745490.658027152,BENIGN
192.168.1.52-10.0.0.29-1282-56482-6,192.168.1.52,1282,10.0.0.29,56482,2026-09-09 10:13:31,-27934474.06691613,-23.62733166572177,188.39608252137342,-3275.2946171931253,-98117.37475274873,56.223904037035766,64.10708988792139,119.06500939583285,24.143115950449435,1156.69696996508,28.253013822095244,191.74786621284767,436.4863233128905,-21107125.046008036,-105027.57212750558,85386.23762340378,-741810.0561211142,11741721.725118764,-3344237.662886451,-7225510.699794369,7880602.743294574,2609342.4285491733,8757045.124659423,-4397947.046605743,2497078.7822961668,2556188.0067576733,-1399077.0242464305,6577401.401723184,-714956.041325094,0.010198052974443803,-0.2436589126948488,-0.009358036290080416,-0.05661827196188807,-72598.63360575853,44313.470304307164,-37325.533603206364,66360.67279019942,-3.413995634940381,-158.66270249940487,214.53647667698573,433.4663607218998,3479783.6650616857,0.01741877001688793,0.008874742103771899,-0.008671605185185394,1.3575480495466323,0.2033805809780987,0.22579423252604103,-0.014090760893483177,-0.010730990078200149,0.8366760336571144,162.3190309515936,-8.815455890365534,499.3712507918311,52235.20246763138,0.36492279289470025,-0.3062711489648266,-0.1096353569537342,0.1013703965703959,0.3798119383310799,-0.21631974187105762,-54.15809084893416,-1404.6913406192991,-355.615847211549,534641.3222613578,36090.06295840411,1805.707064956051,228.6905808119291,28912.388756856428,-132818.58498293583,-532213.626905304,875512.5084142823,74422.959096848,18653418.122968443,-4782396.516435753,14957595.0386455,-22996553.061608978,PortScan
192.168.1.178-10.0.0.15-1306-80-6,192.168.1.178,1306,10.0.0.15,80,2026-09-09 10:14:38,20075714.94861198,-31.086638242653898,-982.0057723010159,-3530.171385371458,-2775177.505602725,169.76427794113835,67.97519898196654,126.26279895601118,21.40050855370724,1203.1816535839766,29.76157361874071,172.6812780482035,2106.999139370901,-18650850.7120325,-110837.283310789,610916.358359606,-867222.4460623446,8617406.124053886,-660367.7187362143,-3985916.898726195,7748700.565539042,2010913.735744168,7655921.866534718,-4140409.128065908,3276783.036388006,1721862.072878702,-960943.2238178859,6129173.425948309,-1367595.2003022062,0.01636883459617899,-0.22003607217797755,0.0074278476052337655,-0.046509909673495144,-68471.46612300236,56749.46944663386,-62212.78173994699,9808.633709211606,-2.5785941202217835,-319.55578451489407,170.0826606705847,456.86275697221714,3354043.217934271,-0.2121031953762979,0.03391133862416602,-0.00836124872651537,-0.5175894526389284,0.216719399565932,0.060704048518543566,-0.01390234189304045,-0.011046540511544292,0.8244852329430817,121.13310280536457,9.708067766357736,481.35043415482403,67565.45884474041,0.39259763375142653,-0.3011798097034998,-0.14374597393477764,0.14370999665194642,0.3908476708880334,-0.1867858902106744,-59.686988650774346,-1605.9000613013948,-350.03490675467833,727163.9102494626,-5802.18373021234,2581.2259622299143,188.68623089876294,30925.075433567737,-95808.71755709825,-475300.72361294477,790055.2009074246,26087.89126854566,18082733.636974435,7594871.2769345725,13079059.606330026,5787921.506118039,DDoS
192.168.1.176-10.0.0.28-14961-1284-6,192.168.1.176,14961,10.0.0.28,1284,2026-09-09 10:15:45,-28750402.05916229,-22.236747262171953,135.510477005005,-3851.6911783867445,-122976.97677759457,196.33831669881857,61.6710829965521,117.51846267819691,2.357542104481297,1321.324441386088,29.777331960772642,160.6847866021713,421.4769758953891,-19332249.52263744,-89376.1377152064,38897.52748021018,-626006.0868020039,9479401.649050172,-3585878.428710677,-4768045.842436912,7585669.80064997,1761243.5830109431,7421575.812913467,-4354894.366537841,2585609.137554354,1865394.7428368933,-1423709.2696675686,6118380.083708658,-866104.333526874,0.03886501814124544,-0.23195375425016684,-0.007560754634532356,-0.00912118568348193,-86455.81202503464,54487.783860284544,-55614.817300963885,73942.35237321802,-3.1061293858334977,-141.25632226646064,191.50410592124945,442.1797551491528,3477925.7118908567,0.023150766699956256,0.02693775580407098,-0.009747687731196867,1.3856366017907802,0.1849827133540703,0.23350360312561352,-0.012767633160337301,-0.011597239252282478,0.7925540791353081,136.95183008284843,-1.07424512868851,388.78681444807444,69040.18795198198,0.3193968619601742,-0.31200738775729636,-0.16965616205217598,0.21000209281230256,0.35105538623213184,-0.20777277094839977,-11.922310253724008,-1912.0384299860327,-360.74442878973696,714233.5328916465,34337.86463419596,1754.1710020202047,214.69143965270683,30174.561202437784,-147732.97230900085,-547948.0786597814,863132.6685248687,63977.061366713766,18921150.17959488,-4723017.068147956,12918364.31036299,-22201667.586341236,PortScan
192.168.1.95-10.0.0.42-2922-80-6,192.168.1.95,2922,10.0.0.42,80,2026-09-09 10:16:52,20479651.534816787,11.996992568684341,8.996014184307475,4695.777687959865,4334.9874340174965,12.242961963890464,98.33787523946367,588.9289755600863,138.75895701393685,207.6312756046348,85.63180201158075,411.68500487942106,370.30593334870787,4891.721636791223,334.5304482526617,14481282.295356192,1544044.769330065,5623692.6465398595,650.1019398190078,65803120.542979054,17962222.013462428,12408451.85581974,42987138.910119414,7493.0821564859,97639718.70963746,7652113.078546144,8440601.074071651,53476820.727809854,7531.010185743613,0.0,0.0,0.0,0.0,94.8083520105968,44.41688813099332,1104.229138700476,808.852908110849,84.78475495870518,226.23961087186998,104.34404367170741,466.75411647879645,219506.7892057301,0.9937646098092375,1.0140527768918632,0.0,0.0,0.9927052433463173,0.0,0.0,0.0,4.222353468216802,900.8411834631988,427.4016179756185,498.9773373800648,78.72383987611265,0.0,0.0,0.0,0.0,0.0,0.0,26.996864705764928,2784.9929529691267,8.082093481639252,5912.0600155178945,29226.78356124929,65053.59945753708,0.9978553237293255,43.251868820156375,756624.4748494899,404669.52985504334,202117.81600829863,357196.97931630095,4448994.04086173,25210757.156645715,49742479.155111104,14628300.13221874,BENIGN
192.168.1.186-10.0.0.41-5159-80-6,192.168.1.186,5159,10.0.0.41,80,2026-09-09 10:17:59,5959083.884946825,8.98470759099962,2.0088851520780375,3202.0730732042234,4966.2932136102,1146.916174320332,38.65491247106095,15.211568498764231,255.00532029129886,397.36058096237247,46.52077464985072,432.2560024655523,205.706258387488,97712.24082062674,479.83857039082085,211501.53264285906,4311586.730714661,17501182.086804815,947.9230686030699,69503215.01879135,2355983.882143919,19468009.426098023,86317445.67828451,6493.627497083681,16729385.776746526,14919156.259210808,16471300.118166883,88056031.41302428,7106.159970791007,0.0,0.0,0.0,0.0,34.28855854132407,70.85542422714667,189.69993409909708,16.855950381507043,53.45316757508824,504.8454234881944,214.87406468604397,417.80126091328333,29291.353481259157,0.9993781384905599,1.0170749363386145,0.0,1.0026306649220784,1.0028054715778856,0.0,0.0,0.0,1.9942537550500425,223.62199206506918,115.45103332771993,133.62553602059535,126.33080598047236,0.0,0.0,0.0,0.0,0.0,0.0,22.103673203575823,1340.894840098833,7.056030755546436,3793.226726278561,29244.970508869526,66443.53887255883,4.972112348802782,19.70935022469981,106755.79031903205,328599.05380210327,425239.33732857346,174760.34905485675,14282113.599229533,670399.3778694909,54298567.77310419,48526876.23728487,BENIGN
192.168.1.26-10.0.0.29-7653-80-6,192.168.1.26,7653,10.0.0.29,80,2026-09-09 10:18:06,22816290.26228564,11.002573307685363,1.9793264666193482,390.1621959728319,4434.452318489562,1089.6155001524828,71.91117192622742,366.12269226858484,337.12733559108864,72.6116877252015,9.644980819366383,600.2762101993471,15.161838673366365,37719.76317893845,353.5366410990782,22719107.680224277,7449719.8432372175,82269276.16628246,135.17891682975923,88207670.67016786,6759817.5864671245,16640900.114186708,35707930.8270085,3744.7651156662487,71453722.06396279,27906074.05380819,14204948.950448414,108314630.98673366,6469.978808873068,0.0,0.0,0.0,0.0,184.45226990004096,153.27178559391945,875.4221135217796,368.2504476818989,44.69781154595048,182.30649737728257,425.61831294109277,256.8085108651841,126398.0987686788,0.9978925327012412,0.9911766599134949,0.0,0.0,1.01250285158317,0.0,0.0,0.0,0.7672081685125315,593.4274877192693,357.9509111483085,451.9534994235508,175.23442919780092,0.0,0.0,0.0,0.0,0.0,0.0,29.037893634513885,3645.806205122842,24.11331001108484,4221.29283113327,65845.24357658008,29681.963348321846,2.999291880219549,44.17295699964612,749707.488485744,270697.28528045054,273897.71258108644,260535.18655869173,14801223.72929967,5729695.120194523,44019985.61209047,25109357.21931798,BENIGN
192.168.1.107-10.0.0.27-44960-80-6,192.168.1.107,44960,10.0.0.27,80,2026-09-09 10:19:13,20075714.94861198,-31.086638242653898,-982.0057723010159,1347.0723527208563,-80919.26641397146,169.76427794113835,67.97519898196654,126.26279895601118,21.40050855370724,1203.1816535839766,29.76157361874071,172.6812780482035,1255.3753909319175,-18650850.7120325,-110837.283310789,610916.3583596055,-867222.4460623446,8617406.124053886,-8419785.365482656,-3985916.898726195,7748700.565539042,2010913.735744168,7655921.866534718,-4140409.128065908,3276783.036388006,1721862.072878702,-960943.2238178859,6129173.425948309,-1367595.2003022062,0.01636883459617899,-0.22003607217797755,0.0074278476052337655,-0.046509909673495144,-68471.46612300236,56749.46944663386,-62212.78173994699,-48611.089919016944,-2.5785941202217835,-319.55578451489407,170.0826606705847,456.86275697221714,613825.6275995115,0.01974243905930775,0.03391133862416602,-0.00836124872651537,0.1824457183780504,0.216719399565932,0.060704048518543566,0.0015081349637346077,-0.011046540511544292,0.8244852329430817,121.13310280536457,9.708067766357736,481.35043415482403,67565.45884474041,0.39259763375142653,-0.3011798097034998,-0.14374597393477764,0.14370999665194642,0.3908476708880334,-0.1867858902106744,-59.686988650774346,-1605.9000613013948,-350.03490675467833,727163.9102494626,-12791.175508039776,2581.2259622299143,188.68623089876294,30925.075433567737,-95808.71755709825,-475300.72361294477,790055.2009074246,26087.89126854566,18082733.636974435,-2771615.1356140496,13079059.606330026,5787921.506118039,DoS Hulk
192.168.1.207-10.0.0.3-60635-33692-6,192.168.1.207,60635,10.0.0.3,33692,2026-09-09 10:20:20,-27411107.876408756,-31.086638242653898,205.57319077267195,-3530.171385371458,-80919.26641397146,169.76427794113835,67.97519898196654,126.26279895601118,21.40050855370724,1203.1816535839766,29.76157361874071,172.6812780482035,403.75164249293425,-18650850.7120325,-110837.283310789,610916.358359606,-867222.4460623446,8617406.124053886,-3246840.2676516953,-3985916.898726195,7748700.565539042,2010913.735744168,7655921.866534718,-4140409.128065908,3276783.036388006,1721862.072878702,-960943.2238178859,6129173.425948309,-1367595.2003022062,0.01636883459617899,-0.22003607217797755,-0.007982629251541291,-0.046509909673495144,-68471.46612300236,56749.46944663386,-62212.78173994699,68228.35733744017,-2.5785941202217835,-319.55578451489407,170.0826606705847,456.86275697221714,3354043.217934271,0.01974243905930775,0.03391133862416602,-0.00836124872651537,1.3491710034063484,0.216719399565932,0.20980560383103974,-0.01390234189304045,-0.011046540511544292,0.8244852329430817,121.13310280536457,9.708067766357736,481.35043415482403,67565.45884474041,0.39259763375142653,-0.3011798097034998,-0.14374597393477764,0.14370999665194642,0.3908476708880334,-0.1867858902106744,-59.686988650774346,-1605.9000613013948,-350.03490675467833,727163.9102494626,36131.766936752276,2581.2259622299143,188.68623089876294,30925.075433567737,-95808.71755709825,-475300.72361294477,790055.2009074246,26087.89126854566,18082733.636974435,-5363236.738751206,13079059.606330026,-23158228.18435623,PortScan
192.168.1.247-10.0.0.26-20608-80-6,192.168.1.247,20608,10.0.0.26,80,2026-09-09 10:21:27,19447775.171436153,-14.710282043891185,-899.1186177212055,1310.8946623414197,-206859.67396425945,101.29075223043773,65.1629840156162,112.1238430627943,39.893213695864574,1346.7751862133332,27.034765155450042,125.1599348971346,1308.8946808771266,-19621753.202083323,-86143.25624884787,-143770.55192854884,-722624.4770296928,9896046.412933113,-8563480.763822868,-5945772.413198402,7748130.33559606,1331500.5490330323,7518762.389628934,-3719172.765942937,3887464.1428594366,2317874.88108778,-1507640.712143071,5076978.371461558,-509781.9911978175,0.023030340360710264,-0.2781069717195865,0.008514222798390841,0.0003848418194693651,-60690.35312325133,55271.161185818026,-32342.666165960225,-44275.608101636775,-3.1764861448047945,-72.97632355881444,202.116701491938,524.926363815521,545185.3409234904,0.02264162153270484,0.029662610239047003,-0.010414096000686794,0.1585670524081794,0.1703545280927758,0.07163501946718819,0.0018862337830832375,-0.009641295544988878,0.8155553131579563,163.04604632007658,-10.31539574516703,384.20219569650294,68008.00658916385,0.3917153200934448,-0.3373217466937601,-0.22705705534247966,0.12804937058578617,0.324994575823701,-0.15818606769661406,-25.37744900390129,-1841.0783061188256,-390.09056792728904,501749.51722397475,-13505.415469210084,2077.8881028758274,183.15779415624635,27870.911951269936,-121897.09232639402,-537029.3515010726,828579.7452384084,19570.722031825055,18127859.68423832,-2531626.3538562236,15673272.50626003,6554411.896459804,DoS Hulk
192.168.1.207-10.0.0.4-55286-21-6,192.168.1.207,55286,10.0.0.4,21,2026-09-09 10:22:34,19552348.7581046,-23.62733166572177,188.39608252137342,4040.570989945347,-98117.37475274873,56.223904037035766,64.10708988792139,119.06500939583285,24.143115950449435,1156.69696996508,28.253013822095244,191.74786621284767,10.674449093398778,-21107125.046008036,-105027.57212750558,85386.23762340378,-741810.0561211142,11741721.725118764,-757765.1139709703,-7225510.699794369,7880602.743294574,2609342.4285491733,8757045.124659423,-4397947.046605743,2497078.7822961668,2556188.0067576733,-1399077.0242464305,6577401.401723184,-714956.041325094,0.010198052974443803,-0.2436589126948488,-0.004221210671155398,-0.05661827196188807,-72598.63360575853,44313.470304307164,-37325.533603206364,7940.9491619708515,-3.413995634940381,-158.66270249940487,214.53647667698573,433.4663607218998,739566.0747269267,0.01741877001688793,0.008874742103771899,-0.008671605185185394,0.890857935535313,0.2033805809780987,-0.22151043341144755,0.016730192820066936,-0.010730990078200149,0.8366760336571144,162.3190309515936,-8.815455890365534,499.3712507918311,52235.20246763138,0.36492279289470025,-0.3062711489648266,-0.1096353569537342,0.1013703965703959,0.3798119383310799,-0.21631974187105762,-54.15809084893416,-1404.6913406192991,-355.615847211549,534641.3222613578,15123.087624921798,1805.707064956051,228.6905808119291,28912.388756856428,-132818.58498293583,88658.02735772962,875512.5084142823,74422.959096848,18653418.122968443,2992468.2929757135,14957595.0386455,34895746.31933957,FTP-Patator
192.168.1.107-10.0.0.9-24575-80-6,192.168.1.107,24575,10.0.0.9,80,2026-09-09 10:23:41,5734334.315116872,11.148081342933008,5.985907933299256,215.7295731330481,1648.8942970494857,159.73403745070226,72.38873420330385,548.8710068449424,237.9886657466165,679.2426352076718,1.918232223981789,597.7046920578385,296.1642448586193,34649.363991534694,157.2747562455907,17896304.81242377,8896988.657268154,26871429.565335046,666.2943215999618,89739896.26788148,7651304.87163542,1905927.989969055,115649267.59976824,2539.53309493857,33412038.99559041,22978656.00627583,15992604.801118726,65336075.688043706,3851.219761248003,0.0,0.0,0.0,0.0,117.44267496391393,109.08482150224692,571.0007676793246,1478.9312142153003,23.96809848387804,705.3056468274604,710.3762120778209,143.46289777424792,197055.27300304797,0.0,1.0041243217930995,0.0,1.0066320963740523,0.9873254731446424,0.0,0.0,0.0,1.1147258049147382,445.5605376208317,51.10749945510071,477.6367813815124,68.13178744520035,0.0,0.0,0.0,0.0,0.0,0.0,8.92697937536656,221.00261346631606,12.211074479576444,4035.486986694896,65841.23114307558,65229.88836779233,5.013918024007193,31.97412221775867,855777.5532537092,8207.792219953351,556925.8913749284,261845.63666916438,46224674.89899787,7285895.723654436,7754137.488633634,44405385.974426575,BENIGN
192.168.1.74-10.0.0.45-34404-80-6,192.168.1.74,34404,10.0.0.45,80,2026-09-09 10:24:48,10327124.07248992,11.02856750426133,7.087701600823321,475.73973823580883,1109.1943479716458,772.1667807285678,61.280388892289515,725.6789646140738,180.32271973080913,1016.5621303087938,54.05936969171869,323.73854216299986,150.4787666352278,65784.8187671595,216.74839242666644,14648046.152517425,13449122.846986985,55441885.57107335,148.64003923980025,101567521.48719299,27079475.46079973,3237150.294663551,57805318.68388236,3909.9223993031687,100305192.60354489,1509880.194438347,9630390.578079108,114234989.63925126,6852.75451764524,0.0,0.0,0.0,0.0,143.42900023705278,62.8542642811921,418.321739807015,1930.831584761694,69.80215725173342,433.3718093019719,521.0700431054458,495.5492129864689,195279.767763437,1.0045780499348935,1.008260522608459,0.0,0.0,0.9965358176546835,0.0,0.0,0.0,4.128160213644994,579.4273024697811,122.63766070355761,498.98980851630307,79.68653884608989,0.0,0.0,0.0,0.0,0.0,0.0,17.052021802402006,2102.901923746483,11.87604770441091,855.4276124280206,64275.77845471914,29009.147863330552,4.9800846775296215,19.888045264411367,889627.1503562537,383988.6156983513,880951.1684766926,449090.61282212846,2717938.2161291093,21441062.08133225,61307040.77432308,20712905.274100237,BENIGN
192.168.1.83-10.0.0.34-65439-80-6,192.168.1.83,65439,10.0.0.34,80,2026-09-09 10:25:55,18736420.765858445,-22.236747262171953,-1052.0684860686827,-3851.6911783867445,-2817235.215966348,196.33831669881857,61.6710829965521,117.51846267819691,2.357542104481297,1321.324441386088,29.777331960772642,160.6847866021713,2124.7244727733555,-19332249.52263744,-89376.1377152064,38897.52748021018,-626006.0868020039,9479401.649050172,-999405.8797951965,-4768045.842436912,7585669.80064997,1761243.5830109431,7421575.812913467,-4354894.366537841,2585609.137554354,1865394.7428368933,-1423709.2696675686,6118380.083708658,-866104.333526874,0.03886501814124544,-0.23195375425016684,0.007849722222242702,-0.00912118568348193,-86455.81202503464,54487.783860284544,-55614.817300963885,15522.628744989466,-3.1061293858334977,-141.25632226646064,191.50410592124945,442.1797551491528,3477925.7118908567,-0.2086948677356494,0.02693775580407098,-0.009747687731196867,-0.48112385425449683,0.1849827133540703,0.08440204781311733,-0.012767633160337301,-0.011597239252282478,0.7925540791353081,136.95183008284843,-1.07424512868851,388.78681444807444,69040.18795198198,0.3193968619601742,-0.31200738775729636,-0.16965616205217598,0.21000209281230256,0.35105538623213184,-0.20777277094839977,-11.922310253724008,-1912.0384299860327,-360.74442878973696,714233.5328916465,-7596.086032768653,1754.1710020202047,214.69143965270683,30174.561202437784,-147732.97230900085,-547948.0786597814,863132.6685248687,63977.061366713766,18921150.17959488,8235090.947537821,12918364.31036299,6744482.104133038,DDoS
192.168.1.94-10.0.0.43-47995-80-6,192.168.1.94,47995,10.0.0.43,80,2026-09-09 10:26:02,12740130.23081487,14.04511009075239,8.013797011805368,1592.883021617196,3005.4852175549345,47.420751497029904,37.355463847281165,452.0420203396765,488.7336759787828,1334.2254192357507,72.80828052637777,306.3809139214108,408.274636269475,5884.290528623974,155.51763388386323,10489298.970881358,11206853.55477401,20852483.689630367,28.30013882866429,79254725.5704948,21932219.56737636,14475540.392977294,52734232.270444795,2551.832844724983,43944969.52017495,19363983.89445603,5374048.559937798,75197186.82400143,7531.786103477703,0.0,0.0,0.0,0.0,71.36399649644119,139.41970958551428,947.9636053321187,39.975860044173,98.34245986728641,197.88800649277616,647.9389703592974,203.1253953306146,115247.93485149361,0.0,1.0059654648364842,0.0,1.0003799355844116,1.0009164392304297,0.0,0.0,0.0,2.0857093575522017,303.83091880491924,567.1083977955922,133.5226695764562,173.1967965905671,0.0,0.0,0.0,0.0,0.0,0.0,11.881645526462398,1686.7434165399675,20.283968870599555,5254.849574492106,66409.04620580295,29167.683930807812,1.0058309944537163,31.480309401025934,219596.4979836571,51572.75749217811,514013.92643738684,382764.5927944117,21027023.74092978,7440627.345708091,80203605.54563686,34661432.88321148,BENIGN
192.168.1.14-10.0.0.36-18095-22-6,192.168.1.14,18095,10.0.0.36,22,2026-09-09 10:27:09,3844679.48049742,-46.505914881415215,-899.5301664048884,3633.294028042199,-2956296.3076605485,163.48635284292334,60.093414857970274,134.3386138292924,29.068509223502666,1153.982462294763,31.958611742254597,188.97983507297343,434.6257368732494,-16870144.548323687,-103957.27923005991,28318.060523493215,-825795.1577504403,9035127.202088261,-5993054.9884563,-4696971.010101115,7592690.789029947,2090569.2166346298,7682533.8812108245,-3167250.4910306344,2802781.457691768,3179873.917429286,-1051927.2293502,5590504.859502852,-1467683.6043094837,0.02456052437922383,-0.2518557841580513,0.008084192680717556,0.018262991333503675,-71103.8105832423,47654.08692060913,-73937.79431546768,-48563.33500112014,-1.8025395032596627,-150.16844341484818,172.60633801980993,485.94038993645916,1581922.9944285084,0.010509070731188463,0.020443302467184513,-0.00898850418025133,0.8595423290038946,0.2253672121133281,0.23311485709010288,0.012347640613965016,-0.009993235318169499,0.7634117193465121,119.24563787852837,9.662619773626957,450.7615054464345,72753.43181928789,0.5651486221792155,-0.30714248375439707,-0.06690666833145589,0.1802054607360857,0.4227876134142336,-0.20743315737013326,-13.56455619469614,-1800.3400129097547,-379.12334307996485,553277.6611923495,573.5962246919407,2649.0676284742763,160.84088211806326,29382.04270872008,-161470.51083372787,90484.40772112142,894281.6256825076,56220.45391905729,17610836.724907853,-2406561.385993084,14334617.375270667,5815677.032973031,SSH-Patator
192.168.1.11-10.0.0.7-21098-80-6,192.168.1.11,21098,10.0.0.7,80,2026-09-09 10:28:16,12413225.751437588,8.932694652317485,5.978498316322811,1581.089841691277,427.1503929366251,356.5109974995541,76.73565946014006,32.67703669851729,44.91879897788614,281.9379501693568,40.347526074584884,733.4816775686272,28.55312381182979,99035.33903217786,288.7171940827153,16424526.866930919,14948330.435906101,81560613.51553005,808.14735672687,8751912.469778627,24168160.621338513,11798676.544416837,60006048.62599397,3744.5802633530866,111040768.49087779,18157658.91457114,13531757.285380356,43793918.152056485,3388.3919101867436,0.0,0.0,0.0,0.0,55.8219932936856,74.19971527395919,1238.5766571812396,1102.9626002652915,23.785388250317563,210.23080546193188,595.1615177526204,312.6005608934365,210829.6028946541,0.0,0.9921720661700583,0.0,0.0,0.9945868239235087,0.0,0.0,0.0,1.5708008767011359,1009.9749664273735,451.6253253202277,259.07477504081794,23.925099388258406,0.0,0.0,0.0,0.0,0.0,0.0,22.848430337490033,4464.906118463889,5.9583959621776215,3075.4362453353283,64817.739685675864,29175.27490367853,6.018037879383842,32.104631316592105,956711.6971225186,234017.00094167565,467857.7228524494,472376.0542038619,29018470.520956606,1269865.2330228994,96881583.66536187,28221448.911822896,BENIGN
